customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C6000,Other,Senior,Peshawar,11/14/2023,O10000,8/14/2024,KFC,Pasta,Dessert,4,760.35,Wallet,11,1/16/2025,2,Inactive,5,04-07-2025,Delivered
C1845,Other,Teenager,Lahore,03-05-2025,O5845,8/14/2024,Pizza Hut,Pizza,Chinese,2,705.98,Cash,8,3/27/2025,318,Active,2,10/17/2024,Delivered
C6299,Female,Teenager,Karachi,3/31/2025,O10299,8/14/2024,McDonald's,Burger,Dessert,4,911.91,Cash,24,7/31/2025,103,Active,1,06-06-2025,Delayed
C6416,Other,Senior,Lahore,12-01-2023,O10416,8/14/2024,Pizza Hut,Burger,Dessert,4,964.26,Card,37,11-10-2024,495,Inactive,,4/16/2025,Cancelled
C3292,Other,Teenager,Islamabad,11-02-2023,O7292,8/14/2024,Subway,Pasta,Continental,3,403.37,Card,2,9/23/2024,259,Active,3,6/21/2025,Delivered
C5008,Other,Senior,Lahore,6/27/2025,O9008,8/15/2024,McDonald's,Pasta,Italian,3,122.72,Wallet,8,02-01-2025,250,Inactive,,12-01-2024,Cancelled
C2679,Female,Senior,Lahore,5/24/2025,O6679,8/15/2024,KFC,Pasta,Fast Food,1,405.64,Wallet,41,08-05-2025,350,Inactive,5,10/27/2024,Delivered
C1978,Female,Senior,Islamabad,6/28/2024,O5978,8/15/2024,Subway,Sandwich,Continental,1,1062.48,Card,4,03-06-2025,22,Active,5,7/28/2025,Delivered
C3804,Other,Adult,Karachi,01-02-2024,O7804,8/15/2024,Burger King,Pasta,Chinese,2,322.67,Card,16,1/15/2025,428,Inactive,,10-02-2024,Cancelled
C6755,Male,Teenager,Islamabad,05-04-2025,O10755,8/15/2024,Subway,Burger,Italian,4,808.88,Card,35,10-02-2024,162,Inactive,2,07-01-2025,Delayed
C2356,Female,Senior,Peshawar,1/28/2024,O6356,8/15/2024,Burger King,Sandwich,Italian,3,713.89,Cash,33,10-07-2024,315,Inactive,5,12/31/2024,Delayed
C1789,Other,Teenager,Karachi,2/21/2024,O5789,8/15/2024,McDonald's,Pizza,Continental,3,181.05,Cash,13,05-02-2025,476,Inactive,,10-12-2024,Cancelled
C3304,Male,Adult,Karachi,12/25/2024,O7304,8/15/2024,Burger King,Burger,Chinese,2,1164.46,Cash,14,7/14/2025,473,Inactive,,12/21/2024,Cancelled
C1484,Female,Adult,Multan,9/24/2023,O5484,8/15/2024,Pizza Hut,Pizza,Chinese,5,908.81,Wallet,20,10-05-2024,387,Active,3,10-06-2024,Delivered
C6377,Female,Teenager,Islamabad,1/31/2024,O10377,8/15/2024,Burger King,Sandwich,Fast Food,4,734.29,Card,28,05-02-2025,421,Inactive,4,4/23/2025,Delayed
C2179,Other,Adult,Islamabad,06-11-2024,O6179,8/15/2024,McDonald's,Pasta,Italian,3,764.53,Cash,36,8/18/2025,193,Inactive,4,6/14/2025,Delivered
C2753,Other,Teenager,Islamabad,11/28/2023,O6753,8/16/2024,Burger King,Pasta,Chinese,2,530.91,Cash,24,2/13/2025,357,Inactive,,8/23/2024,Cancelled
C6006,Female,Teenager,Islamabad,02-01-2025,O10006,8/16/2024,Burger King,Fries,Chinese,3,1020.24,Cash,42,5/13/2025,72,Inactive,2,12/29/2024,Delivered
C5115,Male,Senior,Lahore,05-01-2024,O9115,8/16/2024,McDonald's,Burger,Italian,1,1007.36,Cash,19,6/13/2025,392,Inactive,3,07-08-2025,Delayed
C2383,Other,Teenager,Lahore,4/23/2024,O6383,8/16/2024,Burger King,Fries,Fast Food,2,770.13,Wallet,16,09-10-2024,334,Inactive,4,10/18/2024,Delivered
C2080,Other,Senior,Multan,06-07-2024,O6080,8/16/2024,Burger King,Burger,Continental,1,807.59,Wallet,12,06-07-2025,499,Active,4,5/13/2025,Delayed
C1644,Other,Teenager,Multan,12-02-2024,O5644,8/16/2024,Subway,Pizza,Continental,2,235.81,Card,2,2/17/2025,28,Inactive,3,9/29/2024,Delivered
C4372,Female,Senior,Peshawar,10/30/2023,O8372,8/16/2024,KFC,Fries,Continental,5,1214.77,Cash,33,11-02-2024,63,Active,4,8/23/2024,Delivered
C3600,Other,Adult,Islamabad,11/22/2023,O7600,8/16/2024,Subway,Fries,Dessert,3,1319.95,Card,27,4/19/2025,116,Active,,4/27/2025,Cancelled
C2381,Female,Teenager,Islamabad,3/27/2024,O6381,8/17/2024,Subway,Sandwich,Dessert,4,1137.5,Card,49,10/17/2024,17,Active,2,2/26/2025,Delayed
C2125,Other,Senior,Karachi,11-03-2024,O6125,8/17/2024,McDonald's,Burger,Fast Food,3,146.58,Wallet,10,09-03-2024,136,Inactive,4,01-04-2025,Delayed
C4131,Male,Adult,Islamabad,05-01-2025,O8131,8/17/2024,Pizza Hut,Sandwich,Continental,3,217.42,Wallet,2,3/19/2025,244,Inactive,3,8/31/2024,Delayed
C1656,Male,Teenager,Multan,5/23/2025,O5656,8/17/2024,Subway,Pasta,Italian,1,195.29,Cash,45,1/25/2025,204,Active,5,7/13/2025,Delayed
C3503,Male,Senior,Peshawar,01-06-2025,O7503,8/17/2024,Pizza Hut,Pizza,Dessert,2,785.18,Card,15,10/13/2024,46,Inactive,4,4/19/2025,Delayed
C1108,Male,Adult,Multan,10/29/2024,O5108,8/17/2024,Pizza Hut,Sandwich,Italian,5,607.07,Wallet,31,5/22/2025,29,Inactive,4,06-10-2025,Delayed
C4396,Male,Senior,Peshawar,5/26/2024,O8396,8/17/2024,Pizza Hut,Sandwich,Fast Food,2,1213.92,Cash,3,8/13/2025,494,Inactive,5,01-02-2025,Delivered
C2259,Male,Adult,Peshawar,10/22/2023,O6259,8/17/2024,Subway,Fries,Chinese,3,683.61,Card,22,2/18/2025,497,Inactive,3,1/19/2025,Delivered
C3071,Female,Adult,Karachi,2/15/2025,O7071,8/17/2024,Burger King,Sandwich,Italian,5,323.75,Cash,35,6/18/2025,313,Inactive,2,01-05-2025,Delayed
C5532,Female,Adult,Karachi,02-07-2025,O9532,8/17/2024,KFC,Sandwich,Chinese,5,183.92,Cash,34,08-02-2025,236,Active,1,2/17/2025,Delayed
C1594,Male,Senior,Peshawar,7/13/2025,O5594,8/17/2024,McDonald's,Pasta,Fast Food,4,920.78,Wallet,15,04-03-2025,399,Inactive,,8/25/2024,Cancelled
C1690,Male,Senior,Karachi,03-10-2024,O5690,8/17/2024,Pizza Hut,Pasta,Italian,1,514.15,Cash,32,8/18/2025,352,Inactive,5,11/18/2024,Delayed
C1260,Other,Adult,Peshawar,9/27/2023,O5260,8/18/2024,Pizza Hut,Pasta,Chinese,4,896.41,Card,14,08-12-2025,334,Active,3,3/28/2025,Delayed
C4623,Other,Teenager,Islamabad,1/20/2025,O8623,8/18/2024,KFC,Fries,Fast Food,1,384.84,Wallet,2,10/27/2024,11,Inactive,,11/15/2024,Cancelled
C3574,Other,Senior,Lahore,8/23/2023,O7574,8/18/2024,Subway,Fries,Chinese,2,455.88,Cash,30,11-05-2024,35,Inactive,,10/16/2024,Cancelled
C6557,Male,Teenager,Multan,01-12-2024,O10557,8/18/2024,Subway,Sandwich,Continental,2,420.99,Wallet,25,05-04-2025,82,Active,1,09-06-2024,Delivered
C5101,Male,Adult,Multan,10/19/2024,O9101,8/18/2024,Burger King,Pizza,Continental,2,271.11,Wallet,8,10/29/2024,191,Inactive,,12-02-2024,Cancelled
C1668,Other,Senior,Peshawar,11-12-2024,O5668,8/18/2024,KFC,Fries,Continental,1,1203.67,Cash,20,9/26/2024,251,Active,4,11/13/2024,Delayed
C5238,Male,Adult,Peshawar,11/27/2024,O9238,8/18/2024,Pizza Hut,Sandwich,Fast Food,1,863.12,Cash,17,06-04-2025,206,Active,2,8/24/2024,Delivered
C3655,Male,Teenager,Lahore,6/27/2024,O7655,8/18/2024,KFC,Pasta,Dessert,4,1176.24,Wallet,37,08-06-2025,446,Active,,1/16/2025,Cancelled
C2915,Other,Adult,Islamabad,7/27/2025,O6915,8/18/2024,KFC,Pizza,Chinese,4,319.49,Wallet,30,08-08-2025,222,Inactive,,09-07-2024,Cancelled
C1599,Male,Senior,Lahore,02-02-2024,O5599,8/19/2024,Pizza Hut,Pasta,Italian,2,1330.48,Cash,47,12-06-2024,356,Active,2,02-10-2025,Delayed
C4003,Other,Senior,Lahore,11-09-2024,O8003,8/19/2024,Burger King,Fries,Italian,2,1285.29,Wallet,32,08-10-2025,203,Active,4,2/16/2025,Delayed
C5131,Male,Adult,Peshawar,5/25/2025,O9131,8/19/2024,Burger King,Pasta,Continental,3,305.94,Wallet,47,07-11-2025,353,Inactive,5,10/21/2024,Delayed
C5196,Other,Teenager,Peshawar,10/29/2024,O9196,8/19/2024,McDonald's,Fries,Italian,2,764.49,Card,25,09-07-2024,158,Inactive,,9/15/2024,Cancelled
C2313,Other,Senior,Lahore,8/18/2024,O6313,8/19/2024,KFC,Sandwich,Fast Food,4,431.44,Wallet,30,01-03-2025,484,Active,,5/29/2025,Cancelled
C2670,Male,Senior,Karachi,12/20/2024,O6670,8/19/2024,Pizza Hut,Pasta,Dessert,5,1146.09,Cash,50,06-11-2025,246,Active,2,03-06-2025,Delivered
C1027,Female,Adult,Multan,2/19/2024,O5027,8/19/2024,McDonald's,Burger,Italian,1,1259.02,Card,24,3/24/2025,0,Inactive,2,10-03-2024,Delivered
C3763,Female,Teenager,Islamabad,11/19/2023,O7763,8/19/2024,KFC,Fries,Italian,5,639.25,Wallet,14,12/18/2024,300,Inactive,4,4/28/2025,Delivered
C5160,Female,Adult,Karachi,1/20/2024,O9160,8/19/2024,KFC,Pasta,Fast Food,5,374.34,Card,26,03-01-2025,254,Inactive,2,06-05-2025,Delayed
C2310,Other,Adult,Islamabad,06-09-2024,O6310,8/20/2024,KFC,Fries,Italian,3,1216.02,Card,18,1/24/2025,269,Active,1,12/16/2024,Delayed
C1874,Other,Teenager,Multan,11/30/2023,O5874,8/20/2024,Subway,Pasta,Chinese,3,1065.41,Card,24,07-07-2025,315,Inactive,4,11-12-2024,Delayed
C1217,Other,Teenager,Multan,5/21/2024,O5217,8/20/2024,Subway,Pasta,Italian,5,990.62,Cash,29,11/17/2024,403,Inactive,3,9/15/2024,Delivered
C5284,Male,Teenager,Islamabad,01-10-2024,O9284,8/20/2024,KFC,Pasta,Italian,4,486.06,Card,40,01-07-2025,259,Active,,07-06-2025,Cancelled
C6888,Other,Teenager,Lahore,10/29/2023,O10888,8/20/2024,Subway,Burger,Italian,3,306.82,Card,49,04-08-2025,258,Active,3,1/24/2025,Delivered
C1155,Female,Teenager,Multan,06-05-2024,O5155,8/20/2024,McDonald's,Burger,Continental,3,1269.85,Wallet,5,05-11-2025,480,Active,,3/26/2025,Cancelled
C6297,Female,Adult,Islamabad,10/16/2024,O10297,8/20/2024,Pizza Hut,Fries,Dessert,1,371.78,Card,50,12-01-2024,452,Inactive,,11-06-2024,Cancelled
C6549,Female,Senior,Multan,5/25/2024,O10549,8/20/2024,Subway,Burger,Italian,1,1025.18,Wallet,45,3/25/2025,9,Inactive,,05-08-2025,Cancelled
C3718,Female,Senior,Karachi,02-12-2024,O7718,8/20/2024,Burger King,Pizza,Dessert,2,863.68,Card,19,7/21/2025,449,Inactive,,5/23/2025,Cancelled
C3086,Male,Senior,Multan,09-10-2024,O7086,8/21/2024,KFC,Pizza,Fast Food,4,276.45,Cash,41,10-04-2024,190,Active,,9/27/2024,Cancelled
C3428,Female,Teenager,Islamabad,7/19/2025,O7428,8/21/2024,McDonald's,Sandwich,Continental,1,417.52,Card,21,11/28/2024,6,Inactive,2,11/24/2024,Delivered
C4364,Male,Senior,Peshawar,6/19/2025,O8364,8/21/2024,Pizza Hut,Pasta,Chinese,1,291.22,Wallet,40,7/19/2025,182,Active,,11-11-2024,Cancelled
C1642,Other,Teenager,Multan,2/20/2025,O5642,8/21/2024,Burger King,Burger,Dessert,1,162.13,Card,19,08-12-2025,161,Inactive,4,2/17/2025,Delayed
C5540,Other,Adult,Lahore,08-11-2024,O9540,8/21/2024,Burger King,Sandwich,Fast Food,1,479.68,Wallet,26,03-03-2025,69,Active,,09-07-2024,Cancelled
C3035,Female,Adult,Islamabad,3/29/2024,O7035,8/21/2024,Pizza Hut,Burger,Fast Food,4,494.24,Cash,36,6/22/2025,377,Active,3,11-08-2024,Delayed
C1335,Male,Adult,Peshawar,05-11-2024,O5335,8/21/2024,Pizza Hut,Fries,Dessert,2,1363.64,Cash,2,06-10-2025,385,Inactive,,4/13/2025,Cancelled
C2912,Other,Senior,Lahore,5/22/2024,O6912,8/21/2024,KFC,Fries,Italian,5,1487.71,Wallet,27,12-11-2024,445,Inactive,3,02-01-2025,Delivered
C2916,Other,Adult,Multan,07-07-2025,O6916,8/21/2024,McDonald's,Fries,Continental,3,402.44,Cash,11,5/31/2025,164,Active,,8/28/2024,Cancelled
C1306,Other,Teenager,Multan,9/28/2023,O5306,8/22/2024,Subway,Sandwich,Continental,2,495.25,Wallet,30,10/27/2024,41,Inactive,5,11/29/2024,Delivered
C1428,Female,Senior,Karachi,2/25/2024,O5428,8/22/2024,Subway,Fries,Continental,3,893.54,Cash,38,6/24/2025,489,Inactive,,1/18/2025,Cancelled
C4520,Male,Teenager,Islamabad,11/29/2023,O8520,8/22/2024,Pizza Hut,Fries,Italian,2,604.42,Card,37,06-05-2025,423,Active,,8/27/2024,Cancelled
C3852,Female,Adult,Karachi,9/20/2023,O7852,8/22/2024,KFC,Pizza,Fast Food,1,1382.53,Wallet,20,10/24/2024,328,Active,,2/18/2025,Cancelled
C2934,Female,Senior,Karachi,1/21/2025,O6934,8/22/2024,KFC,Burger,Italian,2,1069.58,Cash,47,5/28/2025,51,Active,2,11/17/2024,Delivered
C4644,Female,Senior,Lahore,9/21/2023,O8644,8/22/2024,Burger King,Burger,Fast Food,1,1122.32,Cash,37,05-06-2025,402,Active,4,03-11-2025,Delayed
C5118,Female,Adult,Lahore,10/30/2023,O9118,8/22/2024,KFC,Pasta,Continental,3,431.52,Cash,14,1/23/2025,292,Inactive,,12/24/2024,Cancelled
C3731,Female,Teenager,Karachi,12/17/2023,O7731,8/22/2024,Subway,Pizza,Continental,3,896.42,Cash,25,12/27/2024,471,Active,,1/23/2025,Cancelled
C3612,Other,Senior,Karachi,6/16/2024,O7612,8/22/2024,Burger King,Burger,Italian,2,737.23,Wallet,39,04-10-2025,28,Inactive,3,11-05-2024,Delivered
C5184,Male,Adult,Lahore,11/16/2023,O9184,8/23/2024,McDonald's,Pasta,Continental,5,1114.25,Wallet,26,6/30/2025,0,Active,4,9/16/2024,Delivered
C5626,Female,Teenager,Peshawar,9/17/2024,O9626,8/23/2024,Burger King,Pizza,Continental,1,981.21,Wallet,8,08-07-2025,15,Active,4,08-01-2025,Delivered
C4024,Male,Teenager,Lahore,03-02-2025,O8024,8/23/2024,Subway,Pasta,Chinese,4,1382.56,Card,18,12-10-2024,452,Active,2,3/26/2025,Delivered
C5875,Other,Senior,Islamabad,2/29/2024,O9875,8/23/2024,McDonald's,Fries,Italian,4,1064.56,Cash,7,9/24/2024,148,Active,,3/30/2025,Cancelled
C5586,Female,Adult,Multan,8/20/2025,O9586,8/24/2024,McDonald's,Pasta,Fast Food,3,607.6,Cash,9,4/15/2025,373,Active,1,07-06-2025,Delivered
C6948,Male,Senior,Lahore,5/25/2025,O10948,8/24/2024,Burger King,Burger,Dessert,5,1220.05,Cash,48,01-09-2025,189,Inactive,,09-08-2024,Cancelled
C1235,Male,Adult,Multan,5/19/2025,O5235,8/24/2024,Burger King,Fries,Continental,2,940.78,Wallet,34,09-03-2024,75,Active,2,6/27/2025,Delayed
C2879,Other,Teenager,Karachi,8/19/2025,O6879,8/24/2024,McDonald's,Sandwich,Fast Food,5,229.13,Wallet,39,3/29/2025,435,Inactive,4,5/31/2025,Delivered
C1625,Other,Adult,Karachi,07-12-2025,O5625,8/24/2024,KFC,Pasta,Dessert,4,852.01,Wallet,8,12/16/2024,161,Inactive,4,04-10-2025,Delivered
C4333,Male,Adult,Islamabad,12-05-2023,O8333,8/24/2024,Pizza Hut,Pasta,Continental,5,851.46,Wallet,3,10/27/2024,195,Inactive,4,08-07-2025,Delivered
C1752,Male,Senior,Lahore,2/28/2024,O5752,8/25/2024,Subway,Pasta,Chinese,4,651.37,Card,24,12-09-2024,71,Inactive,,9/29/2024,Cancelled
C6020,Other,Teenager,Multan,12/23/2023,O10020,8/25/2024,Subway,Burger,Italian,3,919.21,Wallet,4,7/31/2025,131,Inactive,5,7/22/2025,Delivered
C5969,Male,Adult,Lahore,5/23/2025,O9969,8/25/2024,Pizza Hut,Burger,Chinese,5,456.64,Card,41,02-04-2025,273,Active,2,2/20/2025,Delivered
C1069,Male,Teenager,Karachi,6/20/2024,O5069,8/25/2024,Burger King,Pizza,Continental,4,778.31,Cash,32,08-08-2025,52,Active,2,05-07-2025,Delivered
C5201,Other,Senior,Karachi,06-12-2025,O9201,8/25/2024,Subway,Burger,Fast Food,1,819.41,Cash,24,05-10-2025,417,Active,,11/13/2024,Cancelled
C3873,Male,Teenager,Peshawar,12/21/2023,O7873,8/25/2024,KFC,Pizza,Dessert,5,862.35,Card,39,3/22/2025,131,Active,3,4/27/2025,Delayed
C4918,Other,Teenager,Multan,10/17/2023,O8918,8/25/2024,Burger King,Burger,Fast Food,5,991.87,Cash,13,11/19/2024,303,Inactive,3,10/28/2024,Delayed
C3566,Female,Senior,Islamabad,01-03-2025,O7566,8/25/2024,KFC,Burger,Italian,3,516.58,Cash,20,3/22/2025,209,Active,5,12-03-2024,Delivered
C1873,Female,Teenager,Multan,1/26/2025,O5873,8/25/2024,Subway,Sandwich,Italian,5,111.39,Cash,11,09-11-2024,408,Inactive,,6/14/2025,Cancelled
C2262,Female,Adult,Islamabad,09-05-2023,O6262,8/25/2024,Subway,Burger,Fast Food,1,119.72,Wallet,2,9/25/2024,302,Active,5,11-07-2024,Delayed
C6075,Male,Adult,Islamabad,11-12-2023,O10075,8/25/2024,McDonald's,Sandwich,Continental,3,1438.67,Wallet,25,11/17/2024,266,Inactive,1,11/17/2024,Delivered
C2395,Male,Adult,Peshawar,05-05-2025,O6395,8/25/2024,Pizza Hut,Pasta,Dessert,1,1289.8,Cash,28,07-06-2025,459,Inactive,3,08-08-2025,Delayed
C5236,Other,Adult,Karachi,02-10-2025,O9236,8/25/2024,Subway,Sandwich,Italian,1,1138.15,Cash,10,1/27/2025,101,Active,3,8/29/2024,Delivered
C1663,Female,Adult,Karachi,2/14/2025,O5663,8/25/2024,KFC,Sandwich,Fast Food,1,121.23,Card,27,4/16/2025,481,Inactive,,02-01-2025,Cancelled
C5920,Female,Adult,Karachi,4/15/2024,O9920,8/25/2024,Burger King,Burger,Fast Food,5,616.98,Card,26,9/22/2024,9,Inactive,,5/23/2025,Cancelled
C3659,Female,Senior,Peshawar,3/19/2024,O7659,8/26/2024,McDonald's,Pasta,Dessert,2,482.49,Wallet,18,12-06-2024,323,Inactive,3,01-08-2025,Delayed
C2278,Other,Adult,Lahore,4/13/2024,O6278,8/26/2024,KFC,Sandwich,Fast Food,4,1008.46,Wallet,10,02-12-2025,490,Inactive,2,3/26/2025,Delayed
C6336,Female,Senior,Islamabad,3/15/2024,O10336,8/26/2024,KFC,Pizza,Fast Food,3,926.02,Wallet,45,06-04-2025,79,Active,,12/24/2024,Cancelled
C5880,Female,Senior,Peshawar,10-12-2023,O9880,8/26/2024,Subway,Burger,Continental,5,358.1,Wallet,22,8/22/2024,186,Inactive,1,12-04-2024,Delivered
C4115,Female,Adult,Multan,7/30/2024,O8115,8/26/2024,Burger King,Sandwich,Chinese,3,495.84,Card,27,11-07-2024,41,Inactive,,7/25/2025,Cancelled
C5091,Other,Senior,Lahore,11-04-2024,O9091,8/26/2024,Burger King,Burger,Continental,5,1226.24,Wallet,39,7/16/2025,234,Inactive,3,04-03-2025,Delayed
C6011,Male,Teenager,Peshawar,11/16/2024,O10011,8/27/2024,Burger King,Fries,Continental,4,1418.31,Wallet,7,9/28/2024,441,Inactive,5,04-12-2025,Delayed
C1408,Male,Teenager,Islamabad,06-12-2025,O5408,8/27/2024,KFC,Fries,Chinese,4,1331.15,Cash,27,04-03-2025,28,Inactive,1,9/20/2024,Delivered
C5796,Other,Adult,Islamabad,1/16/2024,O9796,8/27/2024,KFC,Pizza,Continental,3,244.37,Cash,38,03-11-2025,370,Inactive,,4/21/2025,Cancelled
C4337,Male,Adult,Multan,02-12-2024,O8337,8/27/2024,McDonald's,Pizza,Fast Food,1,1415.56,Card,6,8/27/2024,23,Inactive,3,3/22/2025,Delayed
C6539,Male,Senior,Islamabad,2/25/2024,O10539,8/27/2024,McDonald's,Burger,Chinese,3,454.92,Card,22,12-07-2024,253,Inactive,,6/14/2025,Cancelled
C1172,Other,Teenager,Karachi,2/23/2025,O5172,8/27/2024,McDonald's,Pasta,Continental,4,463.36,Cash,23,06-09-2025,99,Inactive,5,4/19/2025,Delayed
C5493,Male,Adult,Peshawar,6/29/2024,O9493,8/27/2024,KFC,Sandwich,Italian,4,1244.28,Card,25,4/16/2025,240,Active,3,3/18/2025,Delayed
C4575,Female,Senior,Karachi,4/30/2024,O8575,8/27/2024,Burger King,Sandwich,Fast Food,4,670.74,Card,6,02-01-2025,94,Active,4,8/19/2025,Delivered
C1657,Male,Adult,Karachi,3/27/2024,O5657,8/27/2024,Pizza Hut,Sandwich,Dessert,3,954.71,Card,8,08-01-2025,249,Active,,12/30/2024,Cancelled
C4013,Other,Senior,Islamabad,12-01-2024,O8013,8/28/2024,Burger King,Pizza,Italian,5,1279.01,Cash,25,05-05-2025,132,Inactive,,06-05-2025,Cancelled
C5682,Other,Teenager,Peshawar,03-06-2024,O9682,8/28/2024,KFC,Fries,Continental,1,1392.6,Card,6,03-08-2025,182,Inactive,4,6/24/2025,Delayed
C5754,Other,Senior,Peshawar,3/31/2024,O9754,8/28/2024,Subway,Fries,Continental,1,1229.1,Wallet,18,4/17/2025,100,Inactive,,10/24/2024,Cancelled
C2187,Female,Senior,Lahore,12/22/2024,O6187,8/28/2024,Burger King,Burger,Chinese,1,1061.75,Wallet,41,07-04-2025,365,Inactive,2,3/13/2025,Delayed
C6499,Female,Teenager,Karachi,08-04-2024,O10499,8/28/2024,Burger King,Pasta,Continental,3,815.41,Wallet,18,03-09-2025,355,Active,4,5/18/2025,Delayed
C1882,Male,Adult,Lahore,10/25/2024,O5882,8/28/2024,Subway,Fries,Fast Food,4,645.32,Wallet,26,4/15/2025,168,Inactive,,11-05-2024,Cancelled
C6736,Other,Senior,Islamabad,01-05-2024,O10736,8/28/2024,Subway,Pasta,Chinese,2,685.75,Wallet,6,6/25/2025,236,Active,3,3/24/2025,Delivered
C4704,Male,Senior,Peshawar,4/29/2025,O8704,8/28/2024,McDonald's,Pizza,Fast Food,1,1388.82,Card,4,8/24/2024,192,Inactive,,7/29/2025,Cancelled
C1418,Male,Teenager,Lahore,07-05-2024,O5418,8/28/2024,Pizza Hut,Pasta,Continental,2,482.56,Cash,39,09-09-2024,455,Inactive,2,2/14/2025,Delayed
C2120,Male,Adult,Multan,8/27/2023,O6120,8/29/2024,KFC,Fries,Italian,1,467.23,Card,8,11-12-2024,70,Active,,08-10-2025,Cancelled
C1723,Other,Adult,Islamabad,7/21/2024,O5723,8/29/2024,Subway,Pasta,Continental,2,1404.74,Wallet,21,09-09-2024,166,Inactive,3,11-09-2024,Delayed
C4421,Other,Adult,Karachi,12-07-2023,O8421,8/29/2024,McDonald's,Fries,Chinese,1,734.61,Wallet,34,2/13/2025,70,Inactive,,11-08-2024,Cancelled
C2000,Female,Senior,Islamabad,11/18/2024,O6000,8/29/2024,McDonald's,Sandwich,Chinese,3,233.22,Card,38,10-03-2024,113,Inactive,,05-08-2025,Cancelled
C2980,Female,Teenager,Multan,11/18/2024,O6980,8/29/2024,Burger King,Pasta,Dessert,3,439.68,Wallet,18,04-03-2025,356,Active,1,10/25/2024,Delivered
C2557,Female,Senior,Multan,06-03-2025,O6557,8/29/2024,Burger King,Fries,Fast Food,3,532.51,Cash,48,12/14/2024,9,Inactive,3,11-10-2024,Delayed
C3528,Female,Adult,Islamabad,5/20/2025,O7528,8/29/2024,KFC,Fries,Dessert,2,162.61,Cash,10,12/28/2024,366,Inactive,,11/30/2024,Cancelled
C2528,Other,Senior,Peshawar,7/27/2025,O6528,8/30/2024,McDonald's,Pizza,Fast Food,3,1140.72,Cash,32,1/14/2025,392,Inactive,,8/19/2025,Cancelled
C1794,Other,Senior,Karachi,12/30/2024,O5794,8/30/2024,KFC,Pasta,Fast Food,3,445.62,Cash,28,6/20/2025,38,Inactive,4,6/13/2025,Delayed
C5111,Male,Adult,Islamabad,11/27/2023,O9111,8/30/2024,Burger King,Pizza,Continental,4,415.68,Card,13,6/26/2025,199,Inactive,,12-04-2024,Cancelled
C1178,Female,Adult,Lahore,05-08-2025,O5178,8/30/2024,Pizza Hut,Sandwich,Chinese,3,125.52,Wallet,22,7/24/2025,354,Active,2,1/13/2025,Delayed
C4121,Male,Teenager,Karachi,05-09-2025,O8121,8/30/2024,Subway,Fries,Italian,3,894.05,Cash,37,8/31/2024,272,Inactive,,3/28/2025,Cancelled
C1059,Male,Teenager,Karachi,08-02-2025,O5059,8/30/2024,Burger King,Burger,Dessert,2,408.57,Card,29,02-04-2025,226,Inactive,,8/29/2024,Cancelled
C3404,Male,Senior,Lahore,12/20/2023,O7404,8/30/2024,KFC,Pasta,Italian,5,522.36,Cash,12,10-04-2024,384,Inactive,,01-07-2025,Cancelled
C2752,Other,Teenager,Peshawar,10-01-2023,O6752,8/30/2024,KFC,Sandwich,Dessert,5,775.73,Card,14,7/31/2025,312,Active,,3/25/2025,Cancelled
C3128,Male,Adult,Islamabad,04-01-2024,O7128,8/30/2024,Subway,Pizza,Chinese,1,213.48,Wallet,10,7/26/2025,277,Inactive,1,08-09-2025,Delivered
C6583,Male,Adult,Lahore,06-05-2025,O10583,8/30/2024,Burger King,Pasta,Chinese,5,530.44,Wallet,2,07-06-2025,454,Active,4,5/16/2025,Delivered
C6384,Male,Adult,Karachi,01-06-2024,O10384,8/30/2024,Pizza Hut,Sandwich,Dessert,5,824.82,Cash,22,7/31/2025,114,Active,5,10-06-2024,Delivered
C1030,Other,Adult,Lahore,2/14/2025,O5030,8/31/2024,Burger King,Sandwich,Continental,1,1269.19,Cash,36,12-07-2024,454,Active,,6/23/2025,Cancelled
C5938,Female,Teenager,Islamabad,08-04-2025,O9938,8/31/2024,Pizza Hut,Sandwich,Continental,3,691.35,Card,41,10/18/2024,108,Active,2,09-11-2024,Delivered
C3002,Other,Adult,Lahore,07-10-2024,O7002,8/31/2024,McDonald's,Sandwich,Fast Food,1,1231.63,Cash,26,10/26/2024,251,Active,5,01-01-2025,Delivered
C5757,Other,Teenager,Karachi,7/30/2024,O9757,8/31/2024,McDonald's,Sandwich,Continental,2,489.05,Card,6,04-05-2025,357,Active,5,06-06-2025,Delayed
C5759,Female,Teenager,Peshawar,11/16/2024,O9759,09-01-2024,KFC,Fries,Italian,3,1449.13,Wallet,44,2/28/2025,472,Active,2,01-12-2025,Delivered
C6825,Male,Senior,Lahore,10-04-2023,O10825,09-01-2024,McDonald's,Pizza,Dessert,4,344.08,Cash,49,3/20/2025,310,Active,5,3/27/2025,Delayed
C6616,Female,Adult,Islamabad,09-04-2023,O10616,09-01-2024,McDonald's,Pasta,Italian,5,547.45,Card,40,1/20/2025,392,Inactive,1,11/23/2024,Delayed
C3295,Female,Senior,Lahore,7/19/2025,O7295,09-01-2024,Pizza Hut,Sandwich,Chinese,1,240.77,Card,14,8/30/2024,179,Inactive,1,07-10-2025,Delivered
